PH,elec,tur,oxy,tem
6.84,809.393,81.413,3.787,30.985
6.892,788.734,81.586,3.738,31.004
6.962,771.458,79.902,3.781,30.997
7.042,752.684,76.17,3.799,30.941
7.104,711.039,72.904,3.936,30.886
7.152,654.293,71.246,4.028,30.821
7.179,604.299,70.712,4.135,30.754
7.168,563.461,70.401,4.097,30.68
7.155,530.865,70.467,4.075,30.619
7.142,509.678,70.36,3.957,30.574
7.131,496.917,70.766,3.891,30.508
7.107,489.279,71.687,3.859,30.422
7.091,487.177,73.099,3.899,30.328
7.085,488.954,75.06,3.879,30.263
7.088,496.12,76.971,3.931,30.224
7.066,506.629,78.424,3.918,30.195
7.059,519.659,79.467,3.924,30.187
7.066,531.975,81.265,3.908,30.215
7.083,544.706,84.11,3.984,30.279
7.077,552.825,86.975,3.993,30.34
7.075,555.372,89.723,4.059,30.413
7.08,554.149,91.005,4.036,30.477
7.092,550.342,92.058,4.109,30.563
7.083,543.265,94.291,4.091,30.622
7.082,536.17,96.229,4.107,30.679
7.089,536.382,96.436,4.036,30.696
7.104,551.738,95.881,4.049,30.683
7.096,587.452,91.213,4.001,30.627
7.095,642.402,86.481,4.046,30.552
7.098,717.741,83.006,4.004,30.47
7.109,762.422,79.888,4.052,30.373
7.098,791.759,76.362,3.997,30.269
7.088,832.989,73.932,3.892,30.174
7.084,886.261,71.777,3.79,30.091
7.094,944.232,68.608,3.784,30.005
7.081,1009.6,65.66,3.791,29.912
7.079,1035.981,63.926,3.961,29.787
7.091,1050.431,63.559,4.088,29.661
7.108,1064.917,62.35,4.19,29.555
7.095,1075.666,61.655,4.145,29.476
7.087,1079.837,62.945,4.075,29.409
7.087,1074.467,65.622,3.948,29.393
7.098,1074.055,69.635,3.898,29.44
7.086,1081.449,74.302,3.803,29.509
7.075,1096.071,80.445,3.771,29.609
7.074,1114.224,87.002,3.695,29.689
7.085,1126.353,92.409,3.675,29.778
7.078,1133.981,96.085,3.581,29.842
7.08,1140.844,99.638,3.59,29.913
7.092,1163.905,98.653,3.567,29.954
7.107,1229.36,96.097,3.743,29.977
7.093,1327.457,92.316,4.03,29.945
7.089,1434.47,85.324,4.564,29.91
7.094,1505.72,78.181,5.176,29.856
7.109,1503.603,72,5.878,29.778
7.1,1421.208,68.772,6.474,29.669
7.095,1322.734,66.984,6.768,29.555
7.091,1238.555,65.688,6.77,29.471
7.083,1181.297,64.091,6.59,29.412
7.055,1156.726,62.995,6.231,29.367
7.045,1166.843,62.849,5.809,29.327
7.05,1201.449,64.493,5.347,29.295
7.062,1244.008,67.363,5.04,29.263
7.054,1235.234,71.569,4.742,29.194
7.05,1211.708,76.618,4.558,29.149
7.053,1178.311,81.543,4.39,29.174
7.066,1141.268,83.904,4.333,29.296
7.058,1138.407,84.95,4.266,29.475
7.06,1189.248,83.209,4.27,29.706
7.073,1206.638,79.133,4.257,29.943
7.101,1203.259,75.622,4.382,30.218
7.112,1187.047,71.617,4.49,30.505
7.137,1168.732,69.051,4.651,30.817
7.17,1131.429,67.234,4.744,31.056
7.214,1067.08,65.851,4.866,31.209
7.225,981.779,64.503,4.853,31.206
7.211,927.118,64.512,4.87,31.112
7.191,893.076,65.084,4.845,30.981
7.174,890.178,66.731,4.904,30.835
7.128,913.46,67.263,4.919,30.684
7.097,946.057,67.207,4.969,30.543
7.081,975.19,67.402,4.908,30.422
7.074,1010.225,68.994,4.862,30.297
7.051,1028.702,70.528,4.758,30.144
7.043,1019.783,72.544,4.695,29.953
7.044,1007.118,75.677,4.554,29.759
7.06,997.306,78.118,4.453,29.548
7.051,1000.62,79.722,4.302,29.362
7.051,1012.413,81.951,4.163,29.199
7.062,1032.524,85.053,4.042,29.121
7.083,1044.784,88.772,4.032,29.143
7.084,1055.487,90.406,3.983,29.235
7.093,1066.989,90.868,4.01,29.39
7.104,1078.483,91.612,4.006,29.553
7.118,1103.856,92.337,4.147,29.724
7.113,1131.641,92.374,4.243,29.856
7.117,1168.421,90.156,4.344,29.975
7.125,1205.018,86.749,4.249,30.031
7.133,1238.693,82.788,4.232,30.032
7.119,1270.11,77.977,4.219,29.936
7.109,1292.943,72.953,4.408,29.776
7.096,1308.891,69.239,4.618,29.578
7.086,1316.575,66.29,4.974,29.386
7.06,1314.999,64.515,5.233,29.197
7.045,1300.481,64.212,5.464,28.997
7.042,1265.849,64.972,5.501,28.775
7.048,1204.268,66.074,5.448,28.545
7.041,1112.125,66.534,5.248,28.316
7.037,1033.524,65.694,5.03,28.109
7.04,980.31,66.515,4.77,27.938
7.051,957.914,69.253,4.649,27.819
7.051,962.82,74.405,4.48,27.779
7.06,992.949,80.084,4.38,27.771
7.075,1050.362,85.516,4.171,27.805
7.091,1138.854,89.991,4.075,27.885
7.086,1255.292,91.456,3.891,28.013
7.081,1395.853,90.154,3.756,28.215
7.08,1524.995,87.009,3.564,28.442
7.087,1610.751,82.842,3.587,28.698
7.083,1659.415,78.073,3.629,28.955
7.088,1687.995,71.078,3.888,29.245
7.099,1702.253,65.201,4.244,29.529
7.113,1706.816,61.993,4.894,29.732
7.113,1700.317,60.748,5.424,29.807
7.11,1679.901,59.461,5.935,29.792
7.102,1656.692,58.445,6.196,29.716
7.094,1638.04,57.995,6.239,29.602
7.075,1620.187,57.718,6.019,29.466
7.067,1613.845,57.64,5.81,29.335
7.066,1604.364,57.632,5.499,29.226
7.071,1599.692,58.113,5.308,29.128
7.065,1580.122,58.583,5.114,29.027
7.062,1568.889,59.832,5.07,28.936
7.062,1555.25,61.768,5.09,28.855
7.062,1548.53,64.387,5.191,28.773
7.049,1535.523,66.174,5.232,28.685
7.038,1517.741,67.993,5.287,28.614
7.035,1505.666,68.695,5.229,28.579
7.044,1513.576,68.217,5.172,28.6
7.055,1530.083,68.812,5.041,28.687
7.084,1559.199,69.916,4.96,28.844
7.135,1578.288,72.635,4.823,29.024
7.196,1585.095,77.847,4.784,29.228
7.223,1580.203,83.613,4.722,29.407
7.244,1591.22,87.266,4.738,29.558
7.26,1609.822,89.868,4.862,29.602
7.275,1641.522,89.247,5.08,29.555
7.255,1693.862,87.922,5.174,29.454
7.241,1767.594,85.218,5.186,29.335
7.24,1848.325,79.13,5.08,29.225
7.251,1912.599,72.592,5.098,29.132
7.247,1937.185,66.38,5.167,29.029
7.267,1923.123,60.745,5.207,28.917
7.291,1910.768,57.256,5.135,28.824
7.319,1900.335,54.522,5.074,28.737
7.317,1897.854,52.902,5.071,28.642
7.31,1899.615,52.416,5.084,28.539
7.312,1906.549,53.105,5.171,28.434
7.323,1920.342,54.186,5.286,28.349
7.309,1945.31,55.507,5.307,28.285
7.295,1980.855,57.619,5.357,28.269
7.284,2029.603,58.803,5.317,28.315
7.286,2086.916,61.083,5.273,28.407
7.265,2142.152,65.316,5.149,28.5
7.259,2149.468,71.143,5.037,28.591
7.274,2139.518,77.534,4.878,28.646
7.291,2136.879,81.7,4.807,28.707
7.279,2152.307,83.278,4.716,28.734
7.263,2187.88,82.975,4.695,28.77
7.249,2234.056,80.482,4.826,28.799
7.254,2273.669,76.174,5.023,28.845
7.263,2323.989,70.396,5.138,28.854
7.274,2396.69,65.729,5.307,28.835
7.283,2478.285,60.226,5.369,28.798
7.303,2511.608,56.783,5.471,28.737
7.293,2539.137,54.478,5.409,28.644
7.294,2510.01,52.727,5.559,28.517
7.299,2470.086,51.351,5.894,28.401
7.313,2435.742,50.738,6.135,28.304
7.298,2407.805,51.017,6.144,28.216
7.285,2384.969,52.23,6.051,28.136
7.281,2360.958,54.413,5.895,28.052
7.289,2332.08,56.976,5.812,27.97
7.268,2306.462,59.525,5.761,27.889
7.259,2322.648,62.066,5.742,27.851
7.255,2380.316,64.353,5.656,27.874
7.268,2479.73,68.809,5.603,27.959
7.258,2607.594,73.636,5.505,28.072
7.257,2654.085,76.295,5.435,28.169
7.267,2681.683,78.463,5.33,28.226
7.29,2714.371,80.041,5.309,28.287
7.285,2749.572,81.425,5.303,28.325
7.292,2822.124,80.287,5.365,28.373
7.314,2927.741,77.103,5.482,28.41
7.329,3043.235,70.517,5.841,28.429
7.321,2994.527,64.323,6.216,28.448
7.32,2779.098,60.3,6.636,28.495
7.311,2555.602,56.915,7,28.513
7.309,2360.876,54.767,7.179,28.495
7.277,2248.877,52.787,7.07,28.437
7.26,2195.444,51.047,6.86,28.363
7.255,2164.586,50.064,6.432,28.271
7.254,2143.025,49.925,5.969,28.181
7.23,2126.755,50.499,5.482,28.087
7.219,2113.694,51.628,5.198,27.992
7.21,2095.01,53.763,4.971,27.903
7.21,2084.434,56.993,4.848,27.827
7.186,2085.61,61.04,4.677,27.763
7.175,2097.414,65.507,4.545,27.736
7.172,2111.623,67.636,4.427,27.751
7.182,2127.612,67.884,4.409,27.823
7.172,2153.674,68.257,4.363,27.917
7.175,2182.346,68.384,4.39,28.049
7.193,2193.859,69.447,4.441,28.174
7.227,2190.795,71.078,4.661,28.326
7.239,2186.291,73.526,4.92,28.45
7.262,2189.461,73.611,5.339,28.599
7.28,2219.956,72.265,5.85,28.672
7.292,2278.616,70.615,6.494,28.679
7.272,2380.598,69.331,7.061,28.63
7.242,2519.134,68.261,7.452,28.557
7.218,2689.949,67.137,7.479,28.481
7.207,2846.783,66.263,7.207,28.414
7.18,2914.481,65.353,6.692,28.351
7.168,2915.801,63.59,6.351,28.298
7.162,2902.71,60.638,6.239,28.245
7.166,2883.758,58.282,6.223,28.193
7.148,2865.533,57.403,6.251,28.118
7.14,2838.324,57.203,6.226,28.027
7.14,2820.968,58.009,6.097,27.939
7.148,2801.353,58.73,5.956,27.855
7.134,2807.545,60.166,5.764,27.799
7.129,2810.655,61.315,5.601,27.775
7.136,2800.833,62.428,5.397,27.799
7.153,2762.569,63.824,5.246,27.875
7.154,2698.026,63.506,5.087,27.971
7.169,2608.882,62.323,5.018,28.12
7.2,2516.551,63.186,4.963,28.294
7.24,2426.942,66.081,5.076,28.504
7.253,2346.88,68.776,5.226,28.668
7.249,2302.852,69.212,5.485,28.736
7.243,2297.358,66.527,5.761,28.682
7.235,2341.768,65.324,6.172,28.547
7.21,2371.305,63.703,6.639,28.401
7.201,2335.631,60.191,7.205,28.313
7.197,2282.152,57.252,7.507,28.275
7.202,2209.235,54.991,7.401,28.303
7.179,2164.583,52.755,6.873,28.333
7.162,2142.807,51.394,6.434,28.348
7.155,2133.844,50.771,5.918,28.341
7.157,2134.533,50.583,5.53,28.305
7.135,2137.093,50.492,5.1,28.235
7.124,2139.077,50.814,4.796,28.144
7.124,2137.471,51.855,4.473,28.059
7.132,2143.595,53.811,4.253,27.994
7.117,2138.994,56.788,4.034,27.947
7.108,2127.381,59.607,3.853,27.92
7.111,2091.17,62.801,3.691,27.933
7.124,2035.675,65.673,3.616,28.005
7.118,1961.765,66.92,3.512,28.121
7.126,1881.502,65.204,3.48,28.288
7.154,1810.333,63.803,3.547,28.466
7.202,1768.568,63.903,3.807,28.689
7.239,1746.72,64.761,4.041,28.906
7.282,1749.84,64.12,4.293,29.069
7.296,1793.402,63.795,4.547,29.082
7.266,1884.941,62.522,5.044,28.97
7.213,1974.05,61.864,5.712,28.854
7.169,2100.684,59.592,6.3,28.739
7.142,2220.045,57.428,6.681,28.656
7.126,2323.341,56.347,6.728,28.614
7.096,2369.867,54.99,6.457,28.59
7.073,2407.108,53.035,6.125,28.572
7.065,2418.535,51.701,5.68,28.551
7.068,2401.024,50.966,5.214,28.527
7.056,2364.305,50.697,4.694,28.468
7.05,2332.187,50.413,4.255,28.395
7.055,2299.905,50.46,3.988,28.32
7.062,2268.161,50.876,3.9,28.256
7.046,2235.12,51.79,3.862,28.203
7.037,2186.8,52.993,3.786,28.18
7.039,2130.081,53.827,3.675,28.205
7.053,2093.222,53.697,3.55,28.287
7.051,2071.16,52.629,3.413,28.406
7.061,2058.69,52.085,3.345,28.571
7.091,2048.947,52.418,3.376,28.741
7.135,2028.176,53.859,3.642,28.96
7.168,2006.918,56.407,3.952,29.145
7.201,1995.351,59.088,4.345,29.301
7.21,1999.831,61.898,4.774,29.325
7.196,2018.482,66.841,5.295,29.264
7.16,2060.162,72.04,5.843,29.17
7.128,2123.384,76.863,6.215,29.068
7.11,2214.9,80.035,6.488,28.975
7.114,2319.852,77.529,6.817,28.901
7.164,2403.334,72.547,7.074,28.841
7.223,2414.711,68.091,7.224,28.801
7.284,2363.902,63.962,7.252,28.785
7.334,2296.636,61.082,7.098,28.771
7.342,2249.009,59.704,6.753,28.735
7.349,2224.315,57.821,6.301,28.687
7.352,2195.34,55.608,5.802,28.642
7.366,2158.71,53.821,5.303,28.603
7.355,2110.155,53.401,4.763,28.585
7.368,2044.738,53.642,4.269,28.63
7.403,1961.221,55.164,3.792,28.77
7.443,1886.882,57.352,3.372,28.984
7.464,1825.498,59.742,2.97,29.249
7.497,1774.448,62.451,2.604,29.572
7.557,1730.899,65.458,2.284,29.898
7.641,1707.02,68.124,2.219,30.256
7.702,1690.86,69.832,2.242,30.54
7.757,1682.937,69.856,2.434,30.778
7.828,1667.905,68.018,2.742,30.951
7.888,1657.215,65.468,3.359,31.047
7.932,1643.862,63.485,3.976,31.049
7.955,1630.952,61.756,4.468,30.977
7.961,1616.25,61.345,4.481,30.839
7.933,1608.147,61.873,3.959,30.677
7.894,1620.867,62.92,2.983,30.52
7.843,1675.705,65.23,2.306,30.387
7.795,1772.677,67.082,1.831,30.278
7.737,1923.145,68.686,1.441,30.177
7.67,2105.051,66.52,1.097,30.081
7.612,2232.367,64.114,0.897,29.989
7.574,2262.902,63.625,0.788,29.904
7.546,2203.049,66.188,0.768,29.829
7.503,2097.371,70.981,0.702,29.749
7.475,1985.246,76.088,0.616,29.686
7.47,1900.168,78.624,0.505,29.706
7.481,1847.713,79.139,0.444,29.829
7.488,1819.6,77.619,0.446,30.02
7.523,1795.014,72.932,0.536,30.321
7.598,1755.229,71.568,0.74,30.682
7.692,1710.802,72.454,1.259,31.078
7.782,1661.399,74.087,2.134,31.417
7.82,1647.11,73.195,3.524,31.576
7.792,1655.497,73.24,5.252,31.481
7.687,1703.477,74.163,7.304,31.155
7.578,1731.178,77.966,8.648,30.87
7.49,1767.351,82.223,9.427,30.617
7.417,1799.079,83.559,9.855,30.363
7.36,1846.861,82.081,10.226,30.182
7.307,1888.499,79.262,10.181,30.062
7.271,1908.089,78.03,9.735,30.005
7.249,1915.176,77.748,9.372,29.976
7.23,1927.944,76.569,9.159,29.942
7.204,1929.329,73.483,8.831,29.89
7.179,1919.534,65.13,8.303,29.843
7.163,1879.81,59.179,7.713,29.816
7.151,1825.862,56.223,7.166,29.799
7.138,1730.792,56.038,6.682,29.803
7.137,1635.204,56.953,6.342,29.861
7.163,1545.67,60.406,6.027,30.013
7.235,1474.547,66.19,5.75,30.269
7.373,1401.866,70.395,5.502,30.61
7.59,1353.25,73.93,5.395,31.009
7.888,1319.239,76.999,5.353,31.372
8.158,1286.009,76.766,5.433,31.683
8.366,1253.991,76.668,5.583,31.871
8.51,1238.836,78.174,5.814,31.995
8.54,1212.883,78.249,6.007,32.082
8.507,1209.006,79.299,6.17,32.026
8.483,1198.299,81,6.408,31.865
8.456,1173.274,82.465,6.881,31.738
8.396,1127.479,83.782,7.432,31.699
8.299,1181.059,84.678,7.858,31.636
8.174,1241.348,85.261,7.802,31.497
8.046,1296.845,85.037,7.319,31.318
7.94,1332.636,81.91,6.621,31.141
7.827,1360.849,77.586,5.931,30.966
7.74,1382.095,72.16,5.28,30.789
7.654,1399.9,67.362,4.787,30.621
7.612,1416.937,63.264,4.42,30.472
7.557,1441.513,60.977,4.183,30.344
7.524,1460.794,62.562,4.006,30.233
7.523,1475.867,67.672,3.949,30.194
7.551,1485.418,75.856,3.863,30.235
7.556,1492.593,85.103,3.747,30.37
7.569,1494.861,91.923,3.521,30.552
7.591,1490.538,96.673,3.352,30.772
7.641,1481.696,98.31,3.163,30.976
7.677,1474.203,95.511,3.031,31.207
7.751,1464.491,92.583,2.937,31.427
7.818,1463.248,90.565,3.03,31.66
7.814,1458.762,87.629,3.283,31.777
7.724,1470.672,85,3.876,31.724
7.611,1481.679,82.471,4.755,31.497
7.511,1498.928,79.144,5.928,31.199
7.432,1511.019,75.795,6.674,30.9
7.353,1520.244,72.882,6.884,30.633
7.303,1520.206,68.828,6.604,30.396
7.281,1517.659,64.753,5.992,30.202
7.282,1513.284,60.595,5.421,30.053
7.239,1511.914,57.605,4.98,29.923
7.206,1512.952,55.192,4.737,29.804
7.189,1516.454,52.564,4.738,29.705
7.179,1524.125,50.886,4.789,29.629
7.116,1545.641,50.362,4.857,29.568
7.07,1579.151,51.025,4.8,29.525
7.045,1630.238,53.288,4.678,29.536
7.046,1681.931,57.523,4.49,29.641
7.032,1732.691,63.969,4.341,29.817
7.077,1763.097,71.535,4.22,30.032
7.198,1778.021,77.644,4.207,30.327
7.392,1776.476,79.322,4.18,30.698
7.598,1767.43,80.985,4.191,31.175
7.721,1748.149,83.316,4.2,31.671
7.739,1723.235,84.167,4.256,31.94
7.717,1701.212,82.811,4.187,31.929
7.592,1699.167,81.88,4.124,31.703
7.508,1688.867,77.873,4.1,31.33
7.441,1678.734,71.788,4.258,30.966
7.416,1650.422,64.532,4.46,30.664
7.381,1614.993,58.214,4.622,30.455
7.376,1611.554,53.483,4.623,30.334
7.376,1626.114,50.827,4.507,30.291
7.398,1626.224,50.193,4.2,30.298
7.385,1628.681,51.345,3.78,30.304
7.374,1643.391,54.211,3.292,30.277
7.369,1659.42,59.051,2.932,30.224
7.385,1660.827,65.405,2.667,30.168
7.353,1658.465,71.357,2.47,30.114
7.338,1645.728,76.111,2.314,30.065
7.339,1683.027,79.616,2.242,30.056
7.353,1713.901,82.384,2.133,30.121
7.343,1740.148,84.393,2.066,30.234
7.348,1757.11,84.405,2.04,30.34
7.358,1764.186,83.646,2.094,30.453
7.382,1751.677,81.02,2.132,30.542
7.367,1745.706,79.283,2.148,30.639
7.372,1730.382,78.077,2.075,30.702
7.385,1712.007,77.469,1.967,30.772
7.396,1725.541,76.779,1.839,30.8
7.362,1745.835,76.369,1.796,30.795
7.334,1761.959,73.654,1.813,30.736
7.311,1793.587,69.98,2.025,30.664
7.296,1827.043,66.032,2.363,30.605
7.24,1874.378,62.672,2.797,30.541
7.209,1928.825,58.114,3.151,30.464
7.205,1976.492,54.186,3.453,30.377
7.224,2030.724,51.47,3.548,30.311
7.18,2059.176,49.947,3.535,30.215
7.154,2084.25,49.472,3.365,30.12
7.149,2110.594,50.012,3.166,30.031
7.164,2129.16,51.685,2.95,29.955
7.124,2147.158,54.724,2.821,29.884
7.098,2169.03,59.027,2.691,29.828
7.089,2208.688,64.148,2.657,29.797
7.091,2258.717,69.921,2.577,29.804
7.056,2342.174,76.028,2.563,29.844
7.04,2443.186,80.895,2.55,29.886
7.042,2537.616,86.018,2.65,29.923
7.068,2605.754,91.231,2.732,29.941
7.053,2631.496,95.976,2.842,29.951
7.045,2604.624,94.424,2.902,29.929
7.06,2526.411,91.018,3.063,29.913
7.085,2393.629,86.675,3.175,29.889
7.055,2230.957,85.015,3.444,29.849
7.033,2078.619,84.06,3.751,29.776
7.021,1984.777,85.001,4.106,29.696
7.015,1952.081,83.811,4.389,29.634
6.977,2001.518,79.351,4.67,29.599
6.956,2107.382,73.775,4.835,29.58
6.945,2224.755,68.989,4.895,29.534
6.947,2308.533,65.699,4.785,29.463
6.925,2381.777,63.765,4.692,29.357
6.922,2433.64,62.41,4.525,29.241
6.939,2505.163,63.041,4.348,29.16
6.972,2533.585,67.219,4.096,29.092
6.963,2531.419,73.759,3.854,28.996
6.96,2472.964,80.289,3.543,28.892
6.968,2391.545,84.959,3.319,28.808
6.989,2294.094,87.506,3.075,28.777
6.977,2223.288,89.057,2.943,28.815
6.979,2159.758,90.89,2.843,28.886
7.006,2122.132,92.105,2.881,29.018
7.057,2078.054,94.552,2.899,29.166
7.08,2045.61,98.793,2.988,29.343
7.103,1996.543,102.415,3.062,29.49
7.126,1937.775,100.562,3.262,29.621
7.141,1861.5,96.09,3.348,29.698
7.124,1765.588,91.738,3.549,29.727
7.103,1641.691,87.447,3.749,29.629
7.092,1518.106,86.79,4.197,29.459
7.094,1425.793,85.459,4.575,29.292
7.065,1379.027,86.399,4.593,29.159
7.042,1355.759,88.537,4.444,29.052
7.037,1360.987,91.58,4.456,28.963
7.038,1387.283,93.472,4.335,28.909
7.023,1470.526,93.183,4.198,28.895
7.011,1574.863,90.018,3.953,28.896
7.004,1690.397,84.676,3.738,28.905
7.004,1774.164,80.437,3.376,28.91
6.994,1824.183,78.624,3.039,28.892
6.994,1817.384,79.058,2.652,28.837
7.006,1794.695,82.223,2.457,28.779
7.026,1756.318,87.469,2.241,28.767
7.015,1709.115,95.735,2.178,28.808
7.007,1641.335,106.411,2.139,28.867
7.014,1573.156,113.358,2.276,28.96
7.051,1520.385,119.52,2.369,29.08
7.111,1478.153,122.929,2.561,29.214
7.193,1418.807,124.19,2.774,29.338
7.297,1383.166,123.097,3.128,29.42
7.379,1347.04,118.694,3.319,29.432
7.404,1330.472,114.28,3.606,29.389
7.408,1300.96,110.587,3.753,29.295
7.407,1293.958,108.289,4.054,29.181
7.413,1294.576,106.842,4.235,29.074
7.372,1323.289,105.458,4.406,28.988
7.33,1384.925,102.57,4.439,28.918
7.297,1502.176,99.217,4.524,28.883
7.296,1650.301,96.031,4.457,28.875
7.27,1819.13,93.143,4.396,28.867
7.25,1970.235,87.709,4.183,28.838
7.255,2130.898,82.314,3.994,28.816
7.288,2232.538,79.48,3.717,28.768
7.286,2247.479,80.949,3.537,28.685
7.29,2194.023,86.75,3.271,28.567
7.303,2152.484,97.148,3.165,28.475
7.32,2107.265,108.292,2.972,28.442
7.301,2073.152,118.892,2.913,28.474
7.289,2032.416,130.674,2.802,28.545
7.298,2024.151,142.593,2.897,28.668
7.33,1996.756,147.75,2.934,28.806
7.34,1946.5,149.712,3.108,28.968
7.367,1846.593,146.248,3.223,29.061
7.406,1735.428,137.918,3.548,29.132
7.443,1612.115,128.466,3.831,29.119
7.427,1504.905,120.834,4.251,29.047
7.407,1414.746,117.802,4.626,28.925
7.411,1342.805,119.521,5.079,28.812
7.415,1296.891,120.342,5.229,28.723
7.386,1307.041,121.872,5.169,28.667
7.367,1360.803,118.755,5.105,28.624
7.36,1437.188,112.781,5.302,28.597
7.358,1530.685,105.383,5.356,28.588
7.311,1626.676,97.57,5.363,28.564
7.281,1704.226,89.373,5.206,28.527
7.274,1774.386,83.126,5.065,28.487
7.287,1831.247,79.322,4.969,28.436
7.254,1838.13,78.586,4.954,28.358
7.238,1817.934,80.417,4.83,28.283
7.236,1800.84,84.911,4.746,28.241
7.261,1777.341,90.592,4.582,28.251
7.258,1749.208,97.507,4.506,28.302
7.278,1705.015,102.972,4.413,28.381
7.332,1657.509,107.303,4.395,28.487
7.402,1603.302,108.208,4.338,28.586
7.416,1549.188,105.922,4.47,28.703
7.41,1495.239,97.839,4.737,28.797
7.4,1460.625,89.681,5.315,28.843
7.412,1444.023,82.981,6.051,28.763
7.412,1431.553,80.246,7.099,28.652
7.403,1406.242,80.284,7.845,28.545
7.4,1406.98,80.555,8.162,28.443
7.406,1413.538,79.514,8.172,28.351
7.372,1424.368,76.93,8.137,28.274
7.359,1434.899,73.363,8.18,28.199
7.365,1438.79,70.586,7.871,28.13
7.384,1430.149,68.313,7.134,28.06
7.348,1436.051,66.048,6.249,28.007
7.325,1438.809,63.368,5.299,27.969
7.322,1433.717,60.1,4.565,27.94
7.341,1412.806,58.779,4.024,27.932
7.307,1361.549,60.422,3.827,27.932
7.291,1295.306,64.867,3.638,27.947
7.31,1223.484,69.787,3.7,27.991
7.365,1152.301,73.717,3.737,28.086
7.397,1104.99,77.116,3.89,28.271
7.466,1064.042,79.315,3.946,28.533
7.597,1029.184,81.517,4.123,28.883
7.722,986.748,83.292,4.201,29.305
7.794,958.291,83.515,4.39,29.704
7.793,952.292,82.377,4.537,29.919
7.795,975.747,81.782,4.83,29.984
7.815,1000.569,84.85,5.137,29.924
7.784,1013.232,89.99,5.637,29.852
7.686,1042.736,97.632,5.945,29.659
7.578,1095.146,104.859,6.021,29.43
7.473,1172.239,112.346,5.873,29.187
7.365,1266.95,115.512,5.634,28.961
7.312,1357.849,118.606,5.325,28.753
7.306,1427.33,113.621,5.153,28.603
7.326,1460.863,100.68,4.886,28.509
7.296,1475.986,86.35,4.607,28.464
7.282,1459.114,73.389,4.156,28.428
7.291,1427.061,64.657,3.855,28.412
7.313,1388.913,60.5,3.534,28.398
7.283,1351.339,61.555,3.471,28.397
7.269,1301.575,66.228,3.377,28.401
7.275,1262.903,73.335,3.499,28.434
7.301,1226.76,81.311,3.495,28.51
7.282,1208.041,89.942,3.531,28.647
7.278,1190.611,96.251,3.418,28.837
7.308,1181.558,100.636,3.427,29.091
7.347,1165.447,104.174,3.325,29.366
7.363,1159.882,109.095,3.369,29.619
7.37,1176.476,113.151,3.325,29.75
7.361,1194.67,114.198,3.413,29.814
7.354,1197.617,114.573,3.373,29.774
7.313,1209.579,116.83,3.46,29.692
7.277,1202.258,121.953,3.485,29.577
7.257,1195.969,123.426,3.771,29.459
7.247,1186.604,120.978,3.997,29.345
7.197,1190.752,114.999,4.289,29.24
7.165,1200.492,106.83,4.398,29.135
7.152,1234.087,94.595,4.507,29.046
7.158,1281.836,84.624,4.391,28.978
7.132,1306.246,78.918,4.28,28.932
7.115,1290.505,76.739,3.983,28.887
7.107,1276.962,77.712,3.818,28.845
7.114,1257.935,81.003,3.515,28.801
7.104,1266.998,85.938,3.358,28.765
7.099,1264.239,90.507,3.143,28.739
7.103,1276.666,94.471,3.179,28.739
7.117,1291.181,97.877,3.138,28.769
7.099,1291.628,101.471,3.123,28.832
7.082,1272.825,103.932,3.049,28.908
7.074,1278.705,103.974,3.225,29.015
7.075,1294.383,103.38,3.343,29.123
7.059,1324.988,102.37,3.585,29.251
7.058,1332.598,100.585,3.718,29.377
7.075,1336.197,100.552,3.885,29.476
7.11,1335.807,102.113,3.892,29.508
