tem,PH,elec,tur,oxy
21.10,7.63,13255.00,31.00,6.29
21.00,7.65,12914.00,28.00,6.26
21.00,7.67,12706.00,27.00,6.62
21.10,7.87,12501.00,31.00,6.73
21.30,7.77,12224.00,31.00,6.83
21.70,7.83,12192.00,31.00,7.02
22.40,7.90,11866.00,31.00,7.26
22.60,7.93,11780.00,36.00,7.33
23.20,8.25,11476.00,42.00,8.37
22.60,8.20,11399.00,35.00,8.21
22.50,8.28,11055.00,40.00,8.61
22.20,7.74,12515.00,62.00,7.01
22.00,7.72,12898.00,54.00,6.42
21.80,7.61,13374.00,63.00,5.84
21.50,7.59,13737.00,47.00,6.02
21.60,7.78,13184.00,55.00,6.14
21.60,7.58,13857.00,63.00,5.73
21.60,7.58,14082.00,43.00,5.69
21.60,7.58,13651.00,49.00,5.52
21.70,7.80,13475.00,56.00,5.72
21.60,7.61,12931.00,48.00,5.90
21.60,7.70,12190.00,32.00,6.29
21.60,7.71,11980.00,30.00,6.49
21.60,7.90,11730.00,32.00,6.44
21.60,7.69,11870.00,36.00,6.62
21.50,7.73,11610.00,30.00,6.41
21.40,7.88,11096.00,27.00,7.05
21.50,7.98,11008.00,30.00,7.20
21.70,7.95,10788.00,31.00,7.35
22.40,8.22,10167.00,31.00,8.18
23.20,8.35,9472.00,35.00,8.61
23.40,8.06,9397.00,38.00,9.40
22.80,8.15,9888.00,31.00,9.23
23.20,8.42,9473.00,32.00,9.68
22.70,8.21,10050.00,40.00,8.47
22.20,8.04,10577.00,40.00,8.16
22.00,7.99,10953.00,36.00,7.79
21.80,7.67,12161.00,47.00,6.16
21.80,7.63,12399.00,37.00,6.32
21.90,7.90,12064.00,41.00,6.67
21.90,7.59,12883.00,49.00,5.96
21.90,7.56,12583.00,51.00,5.89
21.80,7.63,12054.00,44.00,6.22
22.00,7.90,11792.00,54.00,6.04
22.20,7.67,11347.00,50.00,6.33
22.20,7.67,11113.00,50.00,6.45
22.30,7.73,10815.00,42.00,6.40
22.20,8.02,10742.00,46.00,6.84
22.10,7.98,10163.00,31.00,7.64
22.10,8.14,9871.00,35.00,7.85
21.90,8.22,9651.00,29.00,8.34
22.40,8.21,9851.00,36.00,8.86
22.80,8.45,9877.00,40.00,9.34
23.40,8.52,9805.00,39.00,10.19
24.00,8.74,9384.00,42.00,10.85
25.20,8.36,8845.00,50.00,11.28
25.30,8.87,8811.00,40.00,10.89
25.00,8.77,9016.00,41.00,10.49
24.60,8.73,9112.00,36.00,10.46
24.90,7.30,8873.00,50.00,10.53
23.50,8.42,9911.00,38.00,9.40
22.80,8.00,10761.00,37.00,7.18
22.70,7.97,10884.00,35.00,7.24
22.70,7.89,11475.00,54.00,6.46
22.60,7.83,11645.00,47.00,6.50
22.50,7.80,11839.00,47.00,6.34
22.50,7.84,11699.00,43.00,6.53
22.50,7.93,11229.00,48.00,6.37
22.70,7.91,10639.00,46.00,6.73
22.80,7.97,10474.00,37.00,6.68
23.10,8.14,10098.00,33.00,7.23
23.20,8.15,9857.00,36.00,7.39
23.10,8.16,9944.00,31.00,7.17
23.10,8.17,9842.00,32.00,7.17
23.10,8.22,9794.00,33.00,7.31
23.30,8.31,9636.00,45.00,8.60
23.30,8.34,9746.00,31.00,7.79
23.20,8.16,10163.00,42.00,7.13
23.20,8.11,10214.00,42.00,6.96
23.30,8.01,10631.00,61.00,6.29
23.10,7.74,11930.00,60.00,5.80
23.00,7.52,14502.00,40.00,4.68
22.90,7.48,16206.00,42.00,4.66
22.80,7.60,17629.00,47.00,4.68
22.80,7.40,18529.00,45.00,4.52
22.60,7.68,19323.00,35.00,4.42
22.60,7.66,18367.00,30.00,4.38
22.60,8.12,18432.00,32.00,4.17
22.80,7.83,17004.00,32.00,5.09
22.80,7.81,16818.00,32.00,4.60
23.00,7.94,16322.00,41.00,5.33
23.00,8.14,15750.00,40.00,5.50
23.10,8.08,15384.00,31.00,5.78
23.10,8.09,15074.00,35.00,5.70
23.00,8.14,14621.00,31.00,5.97
23.00,8.32,14616.00,41.00,5.68
22.90,8.09,14496.00,34.00,5.84
22.90,8.04,14363.00,30.00,5.68
22.90,7.90,13953.00,39.00,5.39
23.00,8.34,13891.00,32.00,5.84
23.10,8.16,13746.00,30.00,6.61
23.60,8.50,13580.00,32.00,7.18
24.00,8.91,13300.00,35.00,9.10
24.30,8.75,13302.00,49.00,9.55
24.60,9.20,13078.00,63.00,10.27
23.80,8.48,13663.00,45.00,7.17
23.60,8.18,13962.00,45.00,5.84
23.40,8.45,14416.00,41.00,5.41
23.40,7.92,14339.00,39.00,5.32
23.30,8.01,14433.00,40.00,5.61
23.60,8.29,13920.00,46.00,6.33
23.60,8.52,13754.00,54.00,6.48
23.70,8.40,13672.00,48.00,6.74
23.60,8.38,13626.00,42.00,6.58
23.70,8.51,13540.00,38.00,7.02
23.50,8.67,12907.00,40.00,7.74
23.50,8.73,12788.00,32.00,7.48
23.50,8.85,12533.00,31.00,7.83
23.50,8.88,12436.00,31.00,7.87
23.70,8.71,12382.00,37.00,7.55
23.80,8.82,12276.00,31.00,7.56
23.70,8.96,11871.00,28.00,7.71
23.90,9.03,11844.00,31.00,8.09
24.10,8.75,11815.00,41.00,8.03
24.80,9.21,11734.00,35.00,9.05
25.60,9.36,11085.00,35.00,9.28
26.00,9.48,10975.00,46.00,10.39
25.00,8.76,11532.00,52.00,8.35
26.00,9.10,10983.00,48.00,10.67
25.00,8.62,11523.00,38.00,7.56
24.90,8.56,11570.00,37.00,7.43
24.80,8.32,11551.00,46.00,7.21
24.50,8.23,11990.00,48.00,6.16
24.40,8.30,11951.00,44.00,5.98
24.40,8.31,12016.00,50.00,6.29
24.50,8.32,11688.00,46.00,7.23
24.50,8.44,11951.00,45.00,6.72
24.50,8.37,11895.00,44.00,6.39
24.60,8.33,11828.00,47.00,6.19
24.80,8.28,11607.00,55.00,6.33
25.00,8.59,11554.00,39.00,6.74
25.00,8.77,11324.00,31.00,7.35
25.00,8.69,11232.00,35.00,6.92
25.10,8.41,11023.00,38.00,7.06
25.00,8.86,10781.00,32.00,7.47
25.00,8.96,10408.00,34.00,7.64
25.20,8.99,10219.00,28.00,8.13
25.40,8.51,9901.00,40.00,8.58
25.70,9.13,9464.00,39.00,7.75
26.20,9.18,8870.00,38.00,8.34
26.10,9.15,9004.00,38.00,7.88
26.10,8.41,9111.00,45.00,8.22
26.10,8.91,9009.00,54.00,10.70
26.60,9.30,8795.00,54.00,11.32
26.30,9.26,8909.00,51.00,11.22
25.90,8.52,9295.00,47.00,9.80
25.60,8.98,9548.00,63.00,9.04
25.60,8.99,9628.00,56.00,9.23
25.40,8.83,9978.00,56.00,8.27
25.30,8.38,10086.00,59.00,7.79
25.30,8.68,10170.00,57.00,7.34
25.40,8.68,9951.00,52.00,7.23
25.40,8.67,9856.00,55.00,7.12
25.50,8.38,9625.00,51.00,7.11
25.50,8.63,9710.00,50.00,6.79
25.40,8.61,9635.00,52.00,6.79
25.40,8.64,9522.00,49.00,6.67
25.30,8.39,9524.00,47.00,7.47
25.40,8.63,9645.00,45.00,6.66
25.30,8.67,9663.00,44.00,7.07
25.30,8.75,9588.00,44.00,7.24
25.70,8.39,9335.00,44.00,7.91
26.00,9.17,9170.00,40.00,9.77
26.20,9.18,9147.00,46.00,10.02
26.80,9.28,9087.00,48.00,10.30
29.30,8.54,8631.00,48.00,12.20
29.60,9.60,8418.00,50.00,12.12
29.90,9.67,8147.00,57.00,12.71
29.90,9.66,8131.00,63.00,12.33
29.60,8.60,8100.00,58.00,12.48
29.20,9.66,7866.00,54.00,11.69
28.70,9.58,8001.00,56.00,11.84
28.30,9.48,8153.00,53.00,11.20
28.20,8.52,8051.00,54.00,10.66
27.80,9.31,8313.00,53.00,9.61
27.60,9.24,8395.00,49.00,9.43
27.40,9.15,8617.00,50.00,8.62
27.40,8.41,8416.00,47.00,8.42
27.30,9.15,8195.00,50.00,7.95
27.20,9.08,8087.00,54.00,7.38
27.20,9.02,8097.00,57.00,6.77
27.50,8.35,8088.00,41.00,7.64
27.50,9.12,8024.00,40.00,7.26
27.40,9.06,7902.00,35.00,7.02
27.50,9.06,7897.00,34.00,6.97
27.70,8.31,7914.00,37.00,7.62
28.10,9.20,7911.00,39.00,7.98
28.10,9.12,7916.00,45.00,7.37
29.30,9.27,7877.00,44.00,9.09
30.60,9.58,7782.00,47.00,11.04
31.00,9.60,7797.00,52.00,9.24
30.70,9.59,7840.00,54.00,10.87
29.20,9.26,7982.00,47.00,8.43
29.40,9.37,8011.00,55.00,8.07
28.90,9.23,8030.00,50.00,6.96
28.90,9.25,8037.00,57.00,7.18
29.00,9.32,8024.00,59.00,7.27
28.70,9.23,8175.00,59.00,6.47
28.00,9.02,8545.00,54.00,5.66
27.80,9.00,8428.00,51.00,5.40
28.00,9.02,8241.00,51.00,5.66
28.10,8.97,8192.00,64.00,5.13
27.90,9.03,8044.00,50.00,5.02
28.10,9.14,7843.00,36.00,5.48
28.20,9.07,7782.00,34.00,5.18
28.20,9.09,7804.00,44.00,4.75
28.10,9.02,7784.00,39.00,4.60
28.20,9.02,7774.00,36.00,4.47
28.40,9.11,7629.00,36.00,5.06
28.90,9.27,7471.00,40.00,5.62
29.20,9.32,7263.00,44.00,5.64
29.50,9.23,7230.00,43.00,5.47
30.50,9.31,7012.00,54.00,6.48
27.60,8.20,22471.00,158.00,3.52
28.90,8.73,17583.00,67.00,4.77
29.40,8.92,14604.00,50.00,5.93
31.10,9.32,9637.00,52.00,6.35
31.60,9.48,8362.00,61.00,6.18
31.20,9.44,8465.00,61.00,5.82
30.60,9.39,8525.00,62.00,5.06
30.20,9.32,9039.00,61.00,4.59
29.90,9.21,9611.00,65.00,4.58
29.20,8.97,9358.00,45.00,3.29
29.80,9.13,8723.00,53.00,3.22
29.70,9.21,8511.00,46.00,4.38
29.70,9.20,8486.00,54.00,4.02
29.60,9.10,8520.00,49.00,3.60
29.30,9.07,8207.00,46.00,3.27
29.10,9.03,8181.00,39.00,3.44
29.00,9.04,8185.00,50.00,3.79
28.70,8.91,7895.00,41.00,3.57
28.50,8.86,7798.00,45.00,3.64
28.50,8.87,7784.00,33.00,3.68
28.80,8.99,7734.00,45.00,4.47
28.90,9.04,7688.00,41.00,4.86
29.10,9.04,7625.00,40.00,5.13
29.60,8.58,7436.00,43.00,6.79
30.40,9.38,7324.00,53.00,7.12
28.60,8.62,19173.00,100.00,6.54
30.70,9.42,7836.00,64.00,9.55
31.00,9.57,7575.00,51.00,9.96
31.10,9.63,7617.00,70.00,10.35
30.80,9.66,7647.00,50.00,9.09
30.60,9.63,7639.00,63.00,9.94
30.40,9.54,7546.00,58.00,9.37
30.30,9.39,6939.00,51.00,9.04
30.10,9.24,6874.00,46.00,8.64
29.90,9.22,6912.00,50.00,8.15
29.70,9.11,6896.00,46.00,7.30
29.70,9.14,6963.00,58.00,7.25
29.40,8.98,6937.00,42.00,6.75
29.30,8.88,6939.00,44.00,6.22
29.20,8.81,6967.00,46.00,6.06
29.10,8.79,7004.00,46.00,6.01
28.90,8.69,6986.00,38.00,5.96
28.90,8.63,7009.00,38.00,5.82
28.90,8.65,7037.00,34.00,5.88
29.20,8.76,7095.00,39.00,6.38
29.40,8.82,7097.00,33.00,6.90
30.00,8.83,7038.00,51.00,7.12
30.60,8.87,7073.00,43.00,7.47
31.30,9.11,6972.00,49.00,8.88
31.40,9.16,6969.00,43.00,9.37
31.60,9.21,6971.00,56.00,9.99
32.00,9.18,7066.00,65.00,9.62
31.90,9.37,7043.00,60.00,10.48
31.60,9.27,7025.00,70.00,9.89
31.30,9.19,7043.00,75.00,9.69
30.80,9.16,7071.00,55.00,9.17
30.60,9.21,7133.00,51.00,8.92
30.30,9.04,7115.00,44.00,8.17
30.20,8.98,7167.00,44.00,7.78
30.00,8.94,7173.00,47.00,6.98
30.00,8.88,7226.00,54.00,6.77
29.70,8.26,9269.00,62.00,6.47
27.70,7.81,34262.00,447.00,5.24
27.90,7.91,27806.00,114.00,5.68
28.70,8.38,15082.00,80.00,5.81
29.10,8.50,8714.00,39.00,5.64
29.10,8.54,8451.00,41.00,5.66
29.10,8.52,8815.00,39.00,5.76
29.30,8.55,9508.00,79.00,5.81
29.40,8.54,9275.00,76.00,6.15
29.80,8.50,8965.00,60.00,6.52
29.50,8.28,9928.00,73.00,5.28
29.60,8.40,10129.00,85.00,5.03
29.90,8.42,10439.00,75.00,5.51
28.70,7.82,27446.00,90.00,4.56
29.20,7.89,27083.00,63.00,5.51
29.80,8.16,21826.00,54.00,5.68
30.50,8.37,15923.00,54.00,6.60
30.60,8.48,14270.00,46.00,6.56
29.90,8.38,13205.00,39.00,6.19
29.80,8.28,13915.00,51.00,4.79
29.70,8.22,13448.00,47.00,4.68
29.60,8.14,13257.00,44.00,4.66
29.60,8.14,12917.00,33.00,5.24
29.50,8.24,12893.00,35.00,5.36
29.40,8.14,13037.00,31.00,4.97
29.30,8.04,13133.00,37.00,4.42
29.20,8.04,13255.00,31.00,3.57
29.20,8.08,12818.00,37.00,4.18
29.00,8.07,12496.00,35.00,3.50
29.10,7.96,13146.00,36.00,2.97
29.20,7.95,13268.00,35.00,2.68
29.40,7.96,13217.00,54.00,3.11
29.60,8.11,12472.00,34.00,3.69
30.20,8.18,12528.00,32.00,4.35
30.70,8.26,12593.00,39.00,4.78
30.60,8.17,12916.00,70.00,3.41
31.30,8.32,12831.00,40.00,4.56
31.10,8.24,13451.00,70.00,4.29
31.50,8.29,13521.00,45.00,4.71
31.70,8.41,13583.00,59.00,5.30
31.20,8.25,14176.00,53.00,4.84
30.70,8.14,14776.00,54.00,3.72
30.80,8.24,14061.00,49.00,4.29
30.80,8.24,14033.00,61.00,3.42
30.50,8.12,14035.00,51.00,3.04
30.50,8.42,12816.00,38.00,4.68
30.50,8.42,12551.00,38.00,4.12
30.40,8.47,12274.00,41.00,3.97
30.20,8.48,12065.00,36.00,4.25
30.20,8.49,11967.00,29.00,4.36
30.10,8.49,11478.00,29.00,4.31
30.20,8.56,10976.00,38.00,3.57
29.90,8.47,10749.00,35.00,3.11
29.90,8.53,10437.00,31.00,3.50
29.90,8.52,10372.00,37.00,4.45
30.10,8.62,10347.00,42.00,4.76
30.40,8.67,10287.00,42.00,5.59
30.70,8.68,10470.00,50.00,5.62
31.10,8.70,10627.00,49.00,5.87
31.00,8.79,10713.00,62.00,7.04
31.20,9.74,10517.00,63.00,4.50
31.10,9.66,10888.00,68.00,4.32
31.60,9.86,10817.00,67.00,5.78
31.20,8.45,11733.00,96.00,4.96
31.40,9.67,11691.00,84.00,5.86
31.00,8.76,12111.00,78.00,7.08
30.80,8.78,12067.00,69.00,0.00
30.90,8.78,12098.00,57.00,7.26
30.60,8.75,11918.00,59.00,6.53
30.50,8.84,11382.00,50.00,7.49
30.50,8.86,10942.00,53.00,7.40
30.60,8.85,10716.00,50.00,7.11
30.50,8.82,10702.00,49.00,6.78
30.40,8.85,10266.00,44.00,7.26
30.30,8.85,10058.00,46.00,7.42
30.40,8.85,9930.00,50.00,7.34
30.20,8.80,9882.00,48.00,7.26
30.10,8.74,9873.00,50.00,6.93
30.10,8.70,9922.00,57.00,6.24
30.50,8.82,9945.00,53.00,7.14
30.50,8.76,9938.00,64.00,7.33
31.30,8.88,9993.00,68.00,7.57
31.70,8.91,10047.00,82.00,7.82
32.10,8.89,10040.00,101.00,7.64
32.70,8.98,10079.00,69.00,8.41
32.90,9.06,10070.00,188.00,9.78
31.90,8.98,9950.00,111.00,7.60
31.80,8.93,10386.00,76.00,8.17
31.60,8.88,10404.00,102.00,7.51
31.60,8.89,10321.00,85.00,7.76
31.50,8.84,10355.00,87.00,7.41
31.50,8.79,10367.00,86.00,6.77
31.10,8.77,10130.00,82.00,6.51
31.10,8.72,10149.00,74.00,6.24
31.20,8.68,10255.00,70.00,5.45
31.20,8.66,10227.00,63.00,4.73
31.00,8.62,10171.00,54.00,4.83
30.80,8.61,10058.00,49.00,4.57
30.90,8.58,10311.00,50.00,3.96
31.00,8.56,10404.00,47.00,4.95
30.90,8.50,10681.00,52.00,3.30
30.90,8.47,10731.00,45.00,2.88
30.90,8.47,10959.00,45.00,2.82
31.00,8.49,11210.00,43.00,2.83
30.90,8.44,11593.00,45.00,2.48
30.80,8.45,11908.00,52.00,3.14
30.90,8.42,12134.00,58.00,2.58
31.00,8.41,11985.00,57.00,2.75
30.80,8.37,12342.00,54.00,2.40
30.80,8.40,13050.00,52.00,2.57
30.90,8.40,12748.00,56.00,3.54
30.90,8.41,12961.00,59.00,2.77
30.70,8.36,12934.00,55.00,3.07
30.50,8.34,13122.00,58.00,2.48
30.50,8.32,12945.00,62.00,2.12
30.60,8.32,12747.00,57.00,2.40
30.30,8.31,12615.00,49.00,2.61
30.30,8.27,12598.00,58.00,2.20
30.30,8.25,12701.00,53.00,2.30
30.30,8.26,12616.00,46.00,1.97
30.00,8.25,12522.00,39.00,2.41
29.80,8.20,12453.00,36.00,3.39
29.60,8.16,12442.00,37.00,4.07
29.70,8.25,12452.00,32.00,2.26
29.70,8.26,12290.00,30.00,2.43
29.60,8.28,12140.00,31.00,3.50
29.50,8.30,12045.00,31.00,2.93
29.70,8.32,12021.00,38.00,2.87
29.70,8.30,12101.00,36.00,3.32
29.70,8.30,12103.00,36.00,3.29
29.80,8.28,12085.00,40.00,2.73
30.00,8.30,12048.00,52.00,4.34
30.20,8.31,12010.00,52.00,5.45
30.80,8.47,11948.00,54.00,5.36
31.10,8.52,11938.00,57.00,5.67
30.60,8.41,11983.00,83.00,4.20
31.10,8.70,11944.00,35.00,8.30
30.90,8.65,11942.00,40.00,7.32
30.60,8.62,11968.00,51.00,6.70
30.40,8.46,12250.00,68.00,4.97
30.20,8.40,12288.00,69.00,3.92
30.10,8.30,12392.00,64.00,3.25
30.00,8.28,12441.00,61.00,2.64
30.10,8.27,12540.00,61.00,2.62
30.00,8.22,12622.00,65.00,2.13
30.00,8.19,12731.00,54.00,3.35
29.90,8.17,12661.00,39.00,3.01
29.80,8.16,12660.00,37.00,2.48
29.60,8.13,12689.00,34.00,2.61
29.80,8.16,13211.00,35.00,2.58
29.80,8.13,13443.00,39.00,1.29
29.80,8.11,13275.00,39.00,3.00
29.90,8.11,13517.00,38.00,1.21
29.80,8.14,13000.00,43.00,2.24
29.90,8.13,13323.00,40.00,6.77
29.80,8.19,13386.00,45.00,6.64
29.80,8.16,13566.00,48.00,8.14
29.90,8.17,13497.00,47.00,4.06
29.80,8.11,14105.00,52.00,2.48
29.80,8.15,13881.00,59.00,1.91
29.80,8.14,14019.00,59.00,2.39
29.60,8.22,14140.00,50.00,3.48
29.30,8.16,13804.00,58.00,3.01
29.40,8.21,13888.00,49.00,3.40
29.10,8.16,13921.00,55.00,3.04
28.90,8.17,13726.00,53.00,3.26
29.10,8.13,14195.00,52.00,2.67
28.90,8.15,14009.00,45.00,2.95
28.60,8.11,13942.00,39.00,2.80
28.40,8.11,13998.00,40.00,2.85
28.40,8.08,14028.00,34.00,2.70
28.40,8.13,13858.00,32.00,3.01
28.20,8.12,13782.00,35.00,3.10
28.20,8.06,13844.00,40.00,4.29
28.10,8.07,13705.00,35.00,3.28
28.40,8.10,13747.00,34.00,3.00
28.50,7.99,13940.00,84.00,2.00
28.50,8.03,13799.00,54.00,2.44
28.60,8.09,13681.00,44.00,3.12
28.90,8.22,13707.00,55.00,4.46
29.30,8.18,13625.00,48.00,5.73
29.30,8.31,13373.00,53.00,5.70
29.30,8.47,12970.00,47.00,7.52
29.40,8.68,12389.00,40.00,9.70
29.20,8.69,12308.00,45.00,9.81
29.10,8.66,12305.00,45.00,9.24
28.80,8.63,12212.00,45.00,8.77
28.80,8.60,12172.00,47.00,8.07
28.60,8.59,12110.00,39.00,8.12
28.60,8.55,12116.00,38.00,7.58
28.50,8.51,12146.00,36.00,7.17
28.60,8.48,12231.00,40.00,6.65
28.50,8.42,12218.00,40.00,5.86
28.20,8.48,12022.00,40.00,6.53
28.20,8.40,12047.00,47.00,5.61
28.20,8.38,12031.00,46.00,5.10
28.10,8.38,11928.00,38.00,5.35
28.20,8.37,11908.00,35.00,5.52
28.10,8.41,11498.00,27.00,5.90
28.30,8.38,11494.00,42.00,5.49
28.50,8.39,11438.00,41.00,5.77
29.30,8.57,11452.00,26.00,8.16
29.90,8.64,11447.00,35.00,9.33
30.40,8.73,11450.00,50.00,10.11
30.20,8.69,11475.00,45.00,9.26
29.90,8.57,11498.00,56.00,7.62
30.30,8.69,11505.00,60.00,9.08
30.20,8.73,11527.00,60.00,9.29
29.80,8.59,11559.00,57.00,7.48
29.50,8.47,11607.00,75.00,6.42
29.10,8.37,11678.00,64.00,4.93
29.30,8.40,11668.00,74.00,5.26
29.10,8.33,11701.00,59.00,4.48
29.10,8.34,11701.00,60.00,4.68
29.10,8.28,11704.00,67.00,4.12
29.20,8.30,11682.00,62.00,4.03
29.10,8.26,11679.00,50.00,4.18
29.00,8.17,11664.00,59.00,3.13
28.90,8.33,11461.00,42.00,4.90
28.90,8.34,11280.00,36.00,5.10
28.70,8.34,11214.00,26.00,4.90
28.60,8.31,11183.00,30.00,4.89
28.70,8.36,11122.00,27.00,5.34
28.90,8.41,11050.00,35.00,6.57
28.90,8.36,11059.00,37.00,5.59
29.10,8.36,11069.00,48.00,5.48
29.40,8.37,11090.00,64.00,5.68
30.60,8.54,11122.00,69.00,7.62
30.20,8.55,11176.00,61.00,7.64
31.10,8.82,11032.00,58.00,10.72
31.40,8.83,10944.00,54.00,10.55
30.70,8.70,11051.00,64.00,8.58
31.00,8.76,10998.00,67.00,9.74
30.50,8.66,11092.00,50.00,7.66
30.40,8.59,11139.00,66.00,7.42
30.40,8.60,11065.00,64.00,6.83
30.20,8.50,11153.00,59.00,6.20
30.10,8.46,11112.00,60.00,6.13
29.90,8.41,11123.00,51.00,4.78
29.90,8.43,11109.00,56.00,5.85
29.90,8.39,11081.00,46.00,4.74
29.80,8.44,11017.00,34.00,5.36
29.80,8.42,10982.00,37.00,4.95
29.70,8.44,10657.00,37.00,5.17
29.60,8.38,10583.00,34.00,4.54
29.50,8.31,10560.00,36.00,4.57
29.60,8.36,10557.00,33.00,4.36
29.90,8.43,10564.00,45.00,5.09
30.40,8.52,10502.00,40.00,7.08
30.80,8.64,10386.00,48.00,8.25
31.50,8.74,10289.00,44.00,9.82
33.10,9.09,10105.00,54.00,12.96
32.40,8.96,10169.00,53.00,12.23
32.20,8.96,10264.00,73.00,12.00
32.10,9.01,10191.00,62.00,12.03
31.60,8.93,10277.00,85.00,8.62
30.70,8.74,10410.00,60.00,7.83
30.80,8.90,10237.00,78.00,9.74
30.90,8.91,10205.00,84.00,9.87
30.90,8.86,10242.00,84.00,9.32
30.70,8.85,10178.00,70.00,8.91
31.00,8.98,9052.00,50.00,10.41
31.10,8.99,8553.00,57.00,10.38
31.10,8.98,8504.00,51.00,9.72
30.80,8.90,8112.00,45.00,9.04
30.70,8.86,7901.00,45.00,8.63
30.70,8.81,7865.00,45.00,7.95
30.70,8.82,7895.00,44.00,8.01
30.60,8.80,7877.00,43.00,7.89
30.60,8.78,7882.00,43.00,7.46
30.60,8.77,7886.00,47.00,7.50
30.70,8.79,7920.00,46.00,7.42
30.60,8.85,7775.00,40.00,9.05
30.50,8.85,7794.00,45.00,8.87
30.30,8.82,7742.00,49.00,8.45
30.30,8.82,7659.00,53.00,8.22
30.00,8.83,7491.00,57.00,8.52
30.20,8.74,7086.00,56.00,8.18
30.30,8.64,6710.00,60.00,7.99
30.50,8.62,6437.00,61.00,8.06
30.40,8.46,5964.00,58.00,7.32
30.20,8.43,5957.00,64.00,6.83
30.00,8.26,5801.00,57.00,5.86
30.00,8.15,5733.00,57.00,5.19
29.80,7.89,5343.00,37.00,3.94
29.70,7.85,5253.00,36.00,3.85
29.60,7.80,5245.00,36.00,3.40
29.70,7.79,5285.00,38.00,3.38
29.60,7.76,5293.00,35.00,3.06
29.50,7.70,5310.00,35.00,2.61
29.50,7.77,5260.00,31.00,3.30
29.50,7.73,5291.00,32.00,2.92
29.30,7.70,5253.00,32.00,2.81
29.10,7.65,5079.00,32.00,2.74
29.10,7.63,4921.00,35.00,2.60
29.30,7.60,4974.00,47.00,2.34
29.30,7.59,4978.00,47.00,2.15
29.50,7.69,4933.00,46.00,2.89
29.70,7.98,4906.00,44.00,5.14
29.70,8.17,4964.00,49.00,6.39
29.60,8.24,4953.00,44.00,7.00
29.40,8.24,4851.00,52.00,7.04
29.40,8.07,4478.00,57.00,6.20
29.70,8.12,4165.00,59.00,6.63
29.50,7.82,4208.00,63.00,4.79
29.40,7.72,4416.00,64.00,4.16
29.40,7.68,4430.00,57.00,3.79
29.30,7.67,4347.00,50.00,3.74
29.10,7.63,4333.00,40.00,3.60
29.10,7.61,4306.00,38.00,3.51
29.20,7.52,4592.00,63.00,2.23
29.00,7.51,4410.00,55.00,2.18
29.00,7.48,4502.00,56.00,1.87
28.90,7.45,4520.00,53.00,1.56
29.00,7.45,4634.00,59.00,1.49
29.00,7.45,4614.00,53.00,1.40
28.80,7.45,4588.00,42.00,1.58
28.80,7.45,4539.00,39.00,1.83
28.80,7.45,4549.00,36.00,1.80
29.00,7.50,4557.00,41.00,2.22
29.00,7.50,4556.00,52.00,2.43
28.90,7.45,4555.00,49.00,1.77
28.90,7.42,4480.00,43.00,1.37
29.10,7.45,4524.00,47.00,1.80
29.20,7.45,4533.00,67.00,1.84
29.50,7.49,4562.00,60.00,2.29
29.40,7.43,4478.00,58.00,1.71
29.50,7.48,4454.00,61.00,2.39
29.30,7.61,4222.00,54.00,4.14
29.00,7.49,4615.00,63.00,3.18
28.80,7.50,4520.00,54.00,3.04
28.80,7.56,4440.00,41.00,3.85
28.70,7.50,4446.00,43.00,3.45
28.70,7.46,4488.00,44.00,2.99
28.70,7.44,4539.00,52.00,2.50
28.60,7.48,4552.00,46.00,3.10
28.60,7.44,4575.00,40.00,2.84
28.50,7.44,4568.00,39.00,2.85
28.40,7.42,4564.00,41.00,3.01
28.40,7.44,4551.00,39.00,2.99
28.40,7.40,4564.00,35.00,2.40
28.30,7.40,4557.00,36.00,2.34
28.00,7.38,4301.00,40.00,2.16
28.30,7.42,4011.00,46.00,3.16
28.10,7.44,3827.00,42.00,3.42
28.10,7.43,3698.00,40.00,3.44
28.10,7.53,2892.00,50.00,4.74
28.10,7.58,2374.00,46.00,5.39
27.90,7.58,2109.00,42.00,5.54
27.90,7.55,1935.00,45.00,5.31
28.00,7.52,1762.00,50.00,5.01
27.90,7.49,1624.00,61.00,4.45
27.80,7.44,1577.00,61.00,3.74
27.80,7.42,1522.00,84.00,3.33
27.60,7.39,1693.00,100.00,2.82
27.60,7.39,1635.00,93.00,2.82
27.50,7.40,1834.00,74.00,2.94
27.40,7.31,1854.00,65.00,2.09
27.40,7.30,1837.00,61.00,1.84
27.70,7.28,1810.00,43.00,1.79
27.70,7.26,1866.00,43.00,1.81
27.70,7.31,2702.00,165.00,1.80
27.00,7.41,19917.00,158.00,3.19
27.20,7.41,14185.00,67.00,2.92
26.90,7.37,10955.00,59.00,2.88
27.00,7.38,5216.00,75.00,3.19
26.90,7.39,3872.00,67.00,4.53
26.90,7.33,2860.00,60.00,2.65
26.60,7.32,2652.00,85.00,2.69
26.50,7.32,2326.00,77.00,3.00
26.60,7.32,1619.00,84.00,3.27
26.70,7.33,1460.00,77.00,3.46
26.60,7.31,1404.00,97.00,3.06
26.50,7.31,1198.00,84.00,3.30
26.50,7.29,1019.00,75.00,3.25
26.60,7.28,923.00,85.00,3.04
26.50,7.26,885.00,80.00,2.81
26.60,7.23,672.00,85.00,2.22
26.60,7.22,625.00,83.00,1.94
26.50,7.20,582.00,85.00,1.66
26.40,7.20,567.00,79.00,1.40
26.30,7.19,539.00,77.00,1.29
